ID;Última Actualización;Razón Social;Calle;Número;ID Comuna;Comuna;ID Región;Región;Horario de Atención;Distribuidor;Distribuidor Logo;Distribuidor Logo SVG;Distribuidor Logo SVG Horizontal;Gasolina 93 $/L;Gasolina 97 $/L;Petróleo Diesel $/L;Gasolina 95 $/L;GLP Vehicular $/m3;GNC $/m3;Latitud;Longitud;Tienda;Farmacia;Mantención;Autoservicio;Pago Efectivo;Cheque;Tarjetas Bancarias;Tarjeta Grandes Tiendas
co1360503;04/02/2021 9:10;Inversiones y Proyectos Haensgen ltda;Balmaceda;83;13605;Peñaflor;13;Metropolitana de Santiago;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;757;772;543;765;;;-33603533;-70851626;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pb1360502;04/02/2021 14:38;EQUIPOS Y MAQUINARIAS CAVE LTDA 76.225.000-4;MALLOQUITO;2834;13605;Peñaflor;13;Metropolitana de Santiago;24 horas;Cave;http://api.cne.cl/brands/logo21.jpg;http://api.cne.cl/brands/cave.svg;http://api.cne.cl/brands/cave-horizontal.svg;754;;541;763;;;-3,36032E+13;-7,08842E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pb1360503;04/02/2021 9:37;PEPE COMBUSTIBLES SPA;Vicuña Mackenna;3839;13605;Peñaflor;13;Metropolitana de Santiago;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;759;776;542;768;;;-3,36111E+13;-7,09019E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pe1360501;08/02/2021 16:01;Comercial y Distribuidora Ancajoa Ltda.;Balmaceda;1435;13605;Peñaflor;13;Metropolitana de Santiago;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;755;770;541;763;;;-3,36137E+13;-7,08607E+12;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
pe1360502;10/02/2021 10:21;Distribuidora de Combustibles Petrocentro Limitada;Avda  Bilbao;281;13605;Peñaflor;13;Metropolitana de Santiago;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;758;785;540;767;;;-33601269;-70875558;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;FALSO
sh1360503 ;10/02/2021 12:20;Com. y Dist. Hasime Ltda.;Avenida Vicuña Mackenna;1545;13605;Peñaflor;13;Metropolitana de Santiago;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;759;786;542;768;;;-3,36102E+13;-7,08749E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh1360504 ;31/12/2020 19:05;Pedro Jose Pino Lizana          11.281.609-7;Avenida Vicuña Mackenna;2130;13605;Peñaflor;13;Metropolitana de Santiago;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;732;761;513;742;;;-3,36112E+13;-7,0882E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
ab1050101;08/01/2021 9:49;Abastecedora De Combustibles S A;rene schneider;3620;14101;Valdivia;14;De los Ríos;24 horas;Abastible;http://api.cne.cl/brands/logo23.jpg;http://api.cne.cl/brands/abastible.svg;http://api.cne.cl/brands/abastible-horizontal.svg;;;;;416;;-398474886;-732187286;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
ab1050102;29/01/2016 15:58;Abastible;pedro aguirre cerda;1389;14101;Valdivia;14;De los Ríos;24 horas;Abastible;http://api.cne.cl/brands/logo23.jpg;http://api.cne.cl/brands/abastible.svg;http://api.cne.cl/brands/abastible-horizontal.svg;;;;;415;;-397956934;-732131779;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
ab1050103;08/01/2021 9:49;Myrtha Leda Baez Barrientos;Picarte;1870;14101;Valdivia;14;De los Ríos;24 horas;Abastible;http://api.cne.cl/brands/logo23.jpg;http://api.cne.cl/brands/abastible.svg;http://api.cne.cl/brands/abastible-horizontal.svg;;;;;416;;-398249615;-732261102;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
ag1410101;07/12/2017 12:36;Autogasco;pablo neruda esq pasaje 21;0;14101;Valdivia;14;De los Ríos;24 horas;Autogasco;http://api.cne.cl/brands/logo28.jpg;http://api.cne.cl/brands/autogasco.svg;http://api.cne.cl/brands/autogasco-horizontal.svg;;;;;489;;-3,98442E+13;-7,32133E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
co1410101;04/02/2021 14:03;COMERCIAL TRALCAO LIMITADA / RUT: 76073026-2;AVDA. PEDRO AGUIRRE CERDA (Salida Norte);670;14101;Valdivia;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;810;860;567;842;426;;-3,98097E+13;-7,32175E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co1410102;04/02/2021 14:54;DE LA FUENTE MARTÍNEZ Y CIA LTDA // 76.115.936-4;PICARTEA. MUÑOZ;895;14101;Valdivia;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;805;857;559;832;;;-3,98161E+12;-7,3237E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co1410103;04/02/2021 14:57;DEL PRADO MONTORY ALEJANDRO MARCELO 7.636.633-0;PICARTE;2261;14101;Valdivia;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;809;860;564;836;;;-3,98287E+13;-7,3222E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co1410105;04/02/2021 10:20;Comercial y Servicios JOVI Ltda;ANIBAL PINTO ESQ. BULNES;2007;14101;Valdivia;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;812;858;570;844;;;-3,98279E+13;-7,32402E+13;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;VERDADERO
co1410107;28/01/2021 15:28;DISTRIBUIDORA Y COMERCIAL O.S.G. LTDA. 99.523.960-4;CAYUMAPU NORTE KM.;25;14101;Valdivia;14;De los Ríos;8,00 a 17,00 lunes a vier;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;;;574;;;;-39819586;-7324521;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
li1410101;04/02/2021 11:19;EMP.T.DE PASAJEROS LINEA 50 REG.S.A;rene schneider;5310;14101;Valdivia;14;De los Ríos;24 horas;Lipigas;http://api.cne.cl/brands/logo24.jpg;http://api.cne.cl/brands/lipigas.svg;http://api.cne.cl/brands/lipigas-horizontal.svg;;;;;410;;-3,98494E+13;-7,32207E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pb1410101;04/02/2021 16:05;Ruiz y Carreño S.A.  96.918.440-0;Las Gaviotas sn;0;14101;Valdivia;14;De los Ríos;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;;;564;;;;-3,98207E+13;-7,32514E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
pe1410101;11/02/2021 7:52;Sociedad Jorge Contreras Cañas y Cia. Ltda.;Picarte;1027;14101;Valdivia;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;816;868;570;843;;;-3,98172E+13;-7,32348E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
pe1410102;04/02/2021 9:26;Sociedad Jorge Contreras y Cia. Ltda.;Picarte  esq. Rubén Darío;3050;14101;Valdivia;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;810;862;563;837;;;-3,98383E+13;-7,32096E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
pe1410103;04/02/2021 9:00;DISTRIBUIDORA DE COMBUSTIBLE STUARDO SPA;Avda Pedro Montt;1527;14101;Valdivia;14;De los Ríos;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;813;859;570;845;;;-39819586;-7324521;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pe1410104;08/02/2021 12:01;Paola Uslar Molina E.I.R.L;Anibal Pinto;1785;14101;Valdivia;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;812;858;570;844;;;-39824892;-73239876;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh1410101;04/02/2021 15:20;Soc. Comercial Idekia SpA;Pedro Aguirre Cerda;320;14101;Valdivia;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;810;862;564;837;;;-3,98141E+13;-7,32226E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh1410103;04/02/2021 15:21;Sociedad Comercial Idekia SpA;Avda. Renï¿½ Schneider;639;14101;Valdivia;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;810;862;563;837;;;-3,98365E+13;-7,32194E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh1410104;04/02/2021 15:11;Sociedad de Duenos de Camiones de Valdivia SpA. / RUT: 79.615.970-7;Av. España;414;14101;Valdivia;14;De los Ríos;07:00 am 23:00 pm;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;;;576;829;;;-3,98132E+13;-7,32287E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
sh1410105;04/02/2021 16:41;SOCIEDAD COMERCIAL S.A.E. LOS RIOS LIMITADA;Avenida Ramon Picarte;3057;14101;Valdivia;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;810;862;563;837;;;-3,98383E+13;-7,32099E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
te1410101;04/02/2021 14:45;Sociedad Comercial S.A.E Los Rios Ltda;Av. Los Robles;30;14101;Valdivia;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;810;862;564;837;;;-3,9811E+13;-7,32511E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te1410102;04/02/2021 9:03;Distribuidora de Combustible Stuardo SPA;Av. Pedro Aguirre Cerda;600;14101;Valdivia;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;811;861;568;845;;;-3,9809E+13;-7,3213E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb1510201;04/02/2021 14:08;Comercial Millakawell S.A. 96.870.130-4;Avenida Costanera sn ;0;14102;Corral;14;De los Ríos;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;;;569;839;;;-39883511;-73434639;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
co1410301;11/02/2021 7:43;ABARZUA COMERCIAL E INVERSIONES LTDA // 76.281.808-6;Panamericana Sur sn Km 771;771;14103;Lanco;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;822;866;557;844;;;-3,94499E+12;-7,27805E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb1410301;04/02/2021 14:34;LUIS EDGARDO MUNOZ SAAVEDRA / RUT 7.765.733-9;Bernardo O’Higgin;790;14103;Lanco;14;De los Ríos;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;817;;551;839;;;-3,9456E+13;-7,27692E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pb1410302;11/02/2021 8:11;Administradora de Ventas al Detalle Ltda.;Prat sn  KM. 26.12 RUTA CH 203;0;14103;Lanco;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;821;866;554;844;;;-3,95386E+13;-7,25141E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co1410401;04/02/2021 9:29;MISLE Y CIA. LTDA., NAGIB;BALMACEDA, ESQ. SAN MARTIN;0;14104;Los Lagos;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;816;870;578;840;;;-3,98619E+13;-7,28155E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co1510401;04/02/2021 8:09;COOPRINSEM;QUINCHILCA SN;0;14104;Los Lagos;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;816;870;578;840;;;-3,9861E+13;-7,27944E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb1410102;04/02/2021 22:26;CARLOS RICARDO MORALES BASSAY;Quinchilca;494;14104;Los Lagos;14;De los Ríos;24 horas;Surenergy;http://api.cne.cl/brands/logo37.jpg;http://api.cne.cl/brands/surenergy.svg;http://api.cne.cl/brands/surenergy-horizontal.svg;816;;578;840;;;-3985955;-7280795;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te1410401;07/02/2021 8:17;Inversiones Enex S.A.;Ruta 5 Sur Km.;834;14104;Los Lagos;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;812;858;551;836;;;-3,98867E+13;-7,2797E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co1410501;04/02/2021 12:44;Administradora de ventas al detalle Ltda.;SAN MARTIN;96;14105;Máfil;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;815;862;569;836;;;-3,96653E+13;-7,29517E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
co1410601;11/02/2021 0:15;Administradora de Ventas al Detalle Ltda.;RUTA 5 KM 785,6;0;14106;Mariquina;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;818;863;556;841;;;-3,95502E+13;-7,29521E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh1410601;04/02/2021 17:20;Comercial y Servicios Santo Domingo Ltda.;José Puchi;1700;14106;Mariquina;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;818;866;571;842;;;-3,95394E+13;-7,29672E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te1410501;05/02/2021 16:17;Inversiones Enex S.A. / RUT: 94.625.000-7;Ruta 5 Sur Km. 780, Sector El Ciruelo.;0;14106;Mariquina;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;812;856;547;834;;;-3,95185E+13;-7,28278E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co1410701;04/02/2021 15:23;PATRICIO SANTIAGO CAREY BRIONES - 5788415-0;COCHRANE;415;14107;Paillaco;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;812;861;551;836;;;-4,00688E+13;-7,2868E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh1410701;06/02/2021 15:25;Adquim SpA;Panamericana Sur Km.;859;14107;Paillaco;14;De los Ríos;00.00 a 00.00;Adquim;http://api.cne.cl/brands/logo101.jpg;http://api.cne.cl/brands/adquim.svg;http://api.cne.cl/brands/adquim-horizontal.svg;812;858;551;836;;;-4,00837E+13;-7,28643E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te1410701;05/02/2021 16:25;Inversiones Enex S.A.;Ruta 5 Sur Km.;866;14107;Paillaco;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;812;858;551;836;;;-4,01477E+13;-7,2881E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te1410702;05/02/2021 16:39;SANTA INES SPA;Camilo HenriquezEsquina 18 De Octubre;0;14107;Paillaco;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;812;;551;836;;;-4,00673E+13;-7,28762E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co1410801;05/02/2021 15:16;Comercial y Servicios G&G Limitada;M. ROZAS;468;14108;Panguipulli;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;816;863;551;840;;;-39643632;-72336494;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb1410801;08/01/2021 9:10;Elena Jara Navarrete EstaciÃ³n de Servicios y Venta de Combustibles E.I.R.L.;Los RaulÃ­es SN;0;14108;Panguipulli;14;De los Ríos;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;830;880;600;860;;;-3984702;-71943249;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe1410801;04/02/2021 16:07;Acevedo y Cia Ltda. / Rut: 79500470-k;Martínez de Rozas esq. Prat;367;14108;Panguipulli;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;817;864;551;841;;;-3,96433E+13;-7,23279E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
te1410801;04/02/2021 8:33;Administradora de Ventas al Detalle Ltda.;Guido Beck de Ramberga;1484;14108;Panguipulli;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;811;858;567;835;;;-3,9575E+13;-71998996;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co1420201;04/02/2021 15:14;JUAN CARLOS MARTINEZ Y CIA. LIMITADA - 77259400-3;RUTA 70 Km 4 0,La union;0;14201;La Unión;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;812;866;552;832;;;-403172;-730141;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co1420202;04/02/2021 15:00;HECTOR MARTINEZ Y CIA. LTDA.;COMERCIO;557;14201;La Unión;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;816;875;562;839;;;-4,02975E+13;-7,30803E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
li1420101;02/01/2020 18:58;Mauricio Javier Caldichoury Araya // 12.338.520-9;Ruta 210 KM 3;3000;14201;La Unión;14;De los Ríos;09:00 a 21:00 Hrs;Lipigas;http://api.cne.cl/brands/logo24.jpg;http://api.cne.cl/brands/lipigas.svg;http://api.cne.cl/brands/lipigas-horizontal.svg;;;;;504;;-40295275;-73079328;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;FALSO;FALSO
pe1420201;04/02/2021 9:42;Servicentros del sur ltda;Panamericana Sur km.;888;14201;La Unión;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;817;871;557;837;;;-4,03251E+13;-7,29892E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe1420202;26/11/2020 10:42;COMERCIAL DANCAR LIMITADA;Av. Fischer esq. Grob;300;14201;La Unión;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;759;820;501;783;;;-40293941;-73072042;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh1420101;04/02/2021 10:04;SOC. COMERCIAL AIKEN LTDA.;Avda. Ricardo Boettcher;238;14201;La Unión;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;816;875;561;839;;;-40295275;-73079328;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co1420101;11/02/2021 8:12;COMERCIAL Y SERVICIOS FUTRONO LTDA;BALMACEDA;100;14202;Futrono;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;821;868;577;844;;;-4,01242E+13;-7,23824E+12;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe1420101;04/02/2021 14:54;Ricardo Beckdorf - 78906170-k;Balmaceda;1005;14202;Futrono;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;817;864;571;840;;;-4,01276E+13;-7,23857E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
pe1520301;04/02/2021 17:33;URZUA.SCHWALM & COMPAÑÍA LIMITADA;Concepción;611;14203;Lago Ranco;14;De los Ríos;24 horas;Surenergy;http://api.cne.cl/brands/logo37.jpg;http://api.cne.cl/brands/surenergy.svg;http://api.cne.cl/brands/surenergy-horizontal.svg;823;;563;841;;;-4032116;-72482212;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
co1420401;04/02/2021 12:24;JUAN CARLOS MARTINEZ Y CIA. LIMITADA - 77259400-3;COMERCIO;972;14204;Río Bueno;14;De los Ríos;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;820;862;558;838;;;-403364;-729564;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe1420401;04/02/2021 16:58;Carlos Alberto Yhon López;Comercio;903;14204;Río Bueno;14;De los Ríos;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;820;862;558;838;;;-4,03378E+13;-7,2956E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh1420401;05/02/2021 19:59;SOC DE COMBUSIBLES AUSTRAL LTDA;Patricio LynchArturo Prat;1015;14204;Río Bueno;14;De los Ríos;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;820;862;558;838;;;-40331342;-72948537;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
ab1510101;02/02/2021 9:54;Comercializadora y Distribuidora Fabio Fernando Aranibar Encalada E.I.R.L.;Alejandro Azolas;2693;15101;Arica;15;Arica y Parinacota;24 horas;Abastible;http://api.cne.cl/brands/logo23.jpg;http://api.cne.cl/brands/abastible.svg;http://api.cne.cl/brands/abastible-horizontal.svg;;;;;403;;-184672066;-702934421;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co1410106;04/02/2021 12:01;JACHURA RIVAS FERNANDO DANIEL   9.450.111-3;AV. DIEGO PORTALES;1072;15101;Arica;15;Arica y Parinacota;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;798;849;554;824;;;-1,84741E+12;-7,03033E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
